"sale_date";"sale_time";"customer_id";"gender";"age";"category";"quantiy";"price_per_unit";"cogs";"total_sale"
"2022-11-24";"15:54:00";76;"Female";33;"Electronics";4;300;132;1200
"2022-12-11";"16:47:00";100;"Male";28;"Beauty";2;50;20;100
"2023-09-17";"13:19:00";107;"Female";55;"Electronics";1;500;155;500
"2023-11-08";"13:14:00";73;"Male";40;"Electronics";1;25;10;25
"2023-09-27";"16:10:00";87;"Male";36;"Electronics";4;500;210;2000
"2023-10-21";"13:01:00";79;"Male";29;"Clothing";2;50;15;100
"2022-10-14";"14:14:00";99;"Female";33;"Electronics";4;300;165;1200
"2023-10-22";"16:51:00";82;"Female";64;"Clothing";2;30;12;60
"2022-11-05";"16:31:00";53;"Male";20;"Beauty";2;30;8;60
"2022-09-12";"16:37:00";112;"Female";34;"Electronics";4;300;81;1200
"2022-11-19";"12:47:00";65;"Male";33;"Clothing";2;50;20;100
"2022-12-08";"13:31:00";70;"Female";64;"Clothing";2;30;13;60
"2023-11-18";"14:24:00";50;"Male";20;"Beauty";2;30;11;60
"2023-09-12";"16:00:00";89;"Female";34;"Electronics";4;300;153;1200
"2022-09-25";"15:06:00";84;"Male";33;"Clothing";2;50;27;100
"2022-11-24";"12:12:00";80;"Male";55;"Clothing";3;300;132;900
"2023-12-20";"14:57:00";84;"Male";50;"Electronics";1;50;22;50
"2022-11-05";"14:35:00";86;"Male";55;"Clothing";3;300;111;900
"2022-11-04";"16:25:00";59;"Male";50;"Electronics";1;50;14;50
"2023-11-04";"13:05:00";67;"Female";52;"Beauty";3;50;25;150
"2022-10-20";"12:51:00";87;"Female";41;"Electronics";1;50;16;50
"2022-09-23";"13:27:00";74;"Female";52;"Beauty";3;50;22;150
"2022-11-08";"14:55:00";105;"Female";41;"Electronics";1;50;25;50
"2022-12-02";"13:12:00";85;"Male";63;"Electronics";2;300;78;600
"2022-10-29";"13:32:00";85;"Female";49;"Electronics";3;25;10;75
"2023-12-24";"12:23:00";70;"Male";24;"Electronics";2;25;12;50
"2023-09-22";"14:18:00";88;"Male";63;"Electronics";2;300;78;600
"2022-09-25";"12:11:00";55;"Female";49;"Electronics";3;25;13;75
"2023-09-13";"13:41:00";108;"Male";24;"Electronics";2;25;11;50
"2022-12-12";"13:07:00";91;"Male";23;"Clothing";2;300;141;600
"2023-11-29";"16:33:00";93;"Female";52;"Beauty";2;30;14;60
"2022-09-03";"15:05:00";110;"Male";23;"Clothing";2;300;120;600
"2023-10-13";"15:09:00";62;"Female";52;"Beauty";2;30;16;60
"2023-09-15";"14:03:00";113;"Male";36;"Beauty";4;500;230;2000
"2023-10-12";"15:49:00";108;"Male";29;"Clothing";1;50;18;50
"2023-12-21";"14:23:00";87;"Male";36;"Beauty";4;500;230;2000
"2022-12-12";"14:48:00";99;"Male";29;"Clothing";1;50;26;50
"2022-11-27";"15:57:00";56;"Male";54;"Electronics";2;50;17;100
"2023-11-19";"15:52:00";62;"Male";63;"Electronics";2;500;195;1000
"2023-10-09";"15:38:00";74;"Female";45;"Electronics";1;30;14;30
"2022-09-30";"15:46:00";99;"Male";54;"Electronics";2;50;18;100
"2022-09-24";"12:30:00";91;"Male";63;"Electronics";2;500;265;1000
"2022-09-23";"12:10:00";94;"Female";45;"Electronics";1;30;13;30
"2023-11-19";"15:12:00";71;"Female";50;"Electronics";4;300;132;1200
"2022-11-11";"15:37:00";91;"Female";56;"Clothing";1;300;150;300
"2022-12-24";"12:41:00";56;"Female";50;"Electronics";4;300;162;1200
"2023-09-05";"16:37:00";52;"Female";56;"Clothing";1;300;135;300
"2023-12-17";"12:30:00";55;"Female";21;"Electronics";3;300;87;900
"2022-09-05";"14:15:00";98;"Female";47;"Beauty";2;25;7;50
"2022-11-07";"15:28:00";75;"Female";46;"Electronics";1;300;81;300
"2022-12-24";"16:38:00";73;"Female";51;"Beauty";2;500;125;1000
"2023-11-22";"12:15:00";102;"Female";21;"Electronics";3;300;138;900
"2022-12-13";"13:35:00";106;"Female";47;"Beauty";2;25;12;50
"2022-10-31";"13:30:00";74;"Female";46;"Electronics";1;300;135;300
"2022-11-20";"13:27:00";86;"Female";51;"Beauty";2;500;250;1000
"2023-11-22";"14:10:00";62;"Female";44;"Clothing";2;300;84;600
"2023-11-19";"13:02:00";59;"Female";47;"Clothing";2;50;13;100
"2022-11-10";"14:08:00";50;"Female";46;"Beauty";3;30;16;90
"2022-12-01";"14:49:00";82;"Female";44;"Clothing";2;300;138;600
"2023-10-05";"13:58:00";81;"Female";47;"Clothing";2;50;23;100
"2023-09-09";"12:46:00";110;"Female";46;"Beauty";3;30;17;90
"2022-09-03";"12:22:00";61;"Female";30;"Electronics";4;50;14;200
"2023-12-15";"13:41:00";113;"Female";30;"Beauty";3;300;108;900
"2022-09-10";"15:07:00";54;"Male";48;"Electronics";3;50;17;150
"2022-10-01";"15:42:00";84;"Male";29;"Clothing";1;50;22;50
"2023-12-25";"14:44:00";76;"Male";34;"Electronics";2;25;14;50
"2022-12-06";"12:37:00";55;"Female";30;"Electronics";4;50;23;200
"2022-10-27";"13:31:00";61;"Female";30;"Beauty";3;300;114;900
"2023-11-15";"12:06:00";74;"Male";48;"Electronics";3;50;20;150
"2023-11-25";"16:53:00";109;"Male";29;"Clothing";1;50;23;50
"2023-10-18";"14:20:00";51;"Male";34;"Electronics";2;25;6;50
"2023-12-17";"14:49:00";78;"Female";42;"Clothing";1;300;108;300
"2022-11-18";"14:52:00";107;"Female";42;"Clothing";1;300;156;300
"2022-12-03";"12:40:00";100;"Male";48;"Beauty";2;500;145;1000
"2023-12-20";"12:38:00";106;"Male";48;"Beauty";2;500;240;1000
"2023-10-12";"15:39:00";78;"Female";26;"Beauty";1;25;9;25
"2023-10-31";"13:46:00";95;"Female";27;"Electronics";1;25;10;25
"2023-12-12";"16:46:00";75;"Female";20;"Electronics";1;300;96;300
"2022-10-31";"15:06:00";58;"Female";61;"Clothing";4;25;11;100
"2022-11-17";"15:55:00";70;"Female";60;"Electronics";3;300;144;900
"2022-10-19";"16:52:00";106;"Male";35;"Beauty";1;500;225;500
"2022-09-30";"16:50:00";93;"Female";26;"Beauty";1;25;10;25
"2022-12-16";"15:58:00";70;"Female";27;"Electronics";1;25;11;25
"2022-12-01";"15:17:00";86;"Female";20;"Electronics";1;300;126;300
"2022-11-17";"13:43:00";82;"Female";61;"Clothing";4;25;14;100
"2022-09-16";"13:44:00";99;"Female";60;"Electronics";3;300;102;900
"2022-10-13";"12:22:00";55;"Male";35;"Beauty";1;500;225;500
"2023-09-24";"13:26:00";87;"Female";51;"Clothing";3;50;17;150
"2023-12-05";"12:56:00";68;"Female";32;"Electronics";1;50;26;50
"2022-11-13";"14:48:00";52;"Female";51;"Clothing";3;50;25;150
"2022-11-08";"12:40:00";102;"Female";32;"Electronics";1;50;17;50
"2023-10-06";"12:10:00";82;"Female";43;"Electronics";4;300;105;1200
"2023-09-29";"16:42:00";50;"Female";43;"Electronics";4;300;132;1200
"2022-11-20";"14:32:00";61;"Female";64;"Beauty";1;50;19;50
"2022-09-08";"12:55:00";85;"Female";32;"Beauty";4;50;15;200
"2023-10-30";"15:23:00";95;"Female";38;"Beauty";3;300;162;900
"2022-11-28";"14:13:00";71;"Female";47;"Clothing";2;300;105;600
"2022-11-13";"16:51:00";50;"Male";23;"Clothing";1;30;15;30
"2023-09-14";"14:28:00";110;"Female";34;"Clothing";2;50;20;100
"2022-11-12";"16:41:00";103;"Female";64;"Beauty";1;50;17;50
"2022-10-22";"15:56:00";111;"Female";32;"Beauty";4;50;28;200
"2023-12-18";"15:22:00";74;"Female";38;"Beauty";3;300;150;900
"2022-10-04";"14:03:00";84;"Female";47;"Clothing";2;300;75;600
"2022-11-18";"15:27:00";66;"Male";23;"Clothing";1;30;16;30
"2022-12-04";"13:11:00";96;"Female";34;"Clothing";2;50;15;100
"2023-09-16";"12:54:00";50;"Male";18;"Beauty";2;50;27;100
"2022-10-23";"13:20:00";77;"Female";54;"Electronics";2;300;153;600
"2022-12-20";"16:05:00";69;"Male";18;"Beauty";2;50;22;100
"2023-12-19";"14:06:00";110;"Female";54;"Electronics";2;300;81;600
"2023-09-08";"14:29:00";80;"Male";64;"Electronics";2;25;7;50
"2022-09-03";"16:52:00";109;"Female";44;"Clothing";4;500;170;2000
"2022-10-31";"13:30:00";97;"Female";44;"Electronics";1;25;8;25
"2023-11-22";"13:14:00";102;"Male";64;"Electronics";2;25;12;50
"2023-12-12";"16:44:00";99;"Female";44;"Clothing";4;500;245;2000
"2022-09-06";"16:21:00";109;"Female";44;"Electronics";1;25;13;25
"2022-09-03";"13:09:00";81;"Female";51;"Beauty";2;300;132;600
"2022-10-16";"12:42:00";79;"Female";49;"Electronics";4;25;13;100
"2022-09-03";"13:55:00";59;"Female";30;"Beauty";3;500;155;1500
"2022-10-30";"14:47:00";64;"Male";46;"Beauty";4;300;81;1200
"2023-10-01";"16:20:00";79;"Female";51;"Beauty";2;300;117;600
"2022-11-21";"15:28:00";88;"Female";49;"Electronics";4;25;11;100
"2023-10-10";"13:35:00";79;"Female";30;"Beauty";3;500;225;1500
"2023-12-17";"12:34:00";93;"Male";46;"Beauty";4;300;87;1200
"2023-11-20";"12:09:00";62;"Male";60;"Electronics";2;25;12;50
"2022-11-09";"12:15:00";109;"Male";60;"Electronics";2;25;8;50
"2022-09-12";"14:02:00";54;"Male";42;"Beauty";3;500;235;1500
"2023-10-08";"12:41:00";98;"Male";55;"Electronics";1;30;15;30
"2023-11-22";"14:59:00";82;"Male";42;"Beauty";3;500;235;1500
"2022-09-23";"16:24:00";89;"Male";55;"Electronics";1;30;11;30
